Price,Close,High,Low,Open,Volume
Ticker,CADIDR=X,CADIDR=X,CADIDR=X,CADIDR=X,CADIDR=X
Date,,,,,
2022-05-05,11255.83984375,11168.48046875,11168.48046875,11168.48046875,0
2022-05-06,11255.83984375,11168.48046875,11168.48046875,11168.48046875,0
2022-05-09,11168.48046875,11240.1298828125,11240.1298828125,11240.1298828125,0
2022-05-10,11240.1298828125,11182.58984375,11182.58984375,11182.58984375,0
2022-05-11,11240.1298828125,11182.58984375,11182.58984375,11182.58984375,0
2022-05-12,11182.58984375,11159.900390625,11159.900390625,11159.900390625,0
2022-05-13,11159.900390625,11140.8603515625,11140.8603515625,11140.8603515625,0
2022-05-16,11140.8603515625,11412.15234375,11321.3310546875,11365.7705078125,0
2022-05-17,11431.7734375,11436.890625,11381.9931640625,11431.595703125,0
2022-05-18,11440.9521484375,11475.4453125,11405.1826171875,11440.8984375,0
2022-05-19,11451.744140625,11482.05859375,11357.9931640625,11448.1015625,0
2022-05-20,11412.599609375,11472.716796875,11396.2978515625,11410.5517578125,0
2022-05-23,11429.12890625,11478.783203125,11428.392578125,11429.5751953125,0
2022-05-24,11440.59375,11477.4736328125,11384.998046875,11438.9833984375,0
2022-05-25,11426.1650390625,11433.9130859375,11341.82421875,11422.5556640625,0
2022-05-26,11385.0048828125,11436.0830078125,11364.9091796875,11392.5576171875,0
2022-05-27,11424.25390625,11452.0615234375,11385.80859375,11416.6064453125,0
2022-05-30,11450.216796875,11516.4375,11381.91015625,11455.75390625,0
2022-05-31,11488.576171875,11525.3125,11400.990234375,11487.4873046875,0
2022-06-01,11506.458984375,11544.08203125,11476.8984375,11506.8232421875,0
2022-06-02,11470.419921875,11511.55078125,11410.1884765625,11505.078125,0
2022-06-03,11473.9560546875,11519.103515625,11443.435546875,11473.9560546875,0
2022-06-06,11468.0556640625,11505.6220703125,11460.0712890625,11470.15234375,0
2022-06-07,11472.0947265625,11527.595703125,11461.46875,11480.23046875,0
2022-06-08,11539.9033203125,11594.791015625,11491.693359375,11540.0419921875,0
2022-06-09,11553.201171875,11606.4140625,11473.2099609375,11557.79296875,0
2022-06-10,11515.45703125,11509.53125,11385.5146484375,11509.53125,0
2022-06-13,11370.05859375,11499.1474609375,11362.6865234375,11365.349609375,0
2022-06-14,11476.8662109375,11484.470703125,11370.736328125,11484.470703125,0
2022-06-15,11395.5185546875,11424.0947265625,11310.38671875,11403.0849609375,0
2022-06-16,11402.3203125,11487.7607421875,11329.9404296875,11400.2275390625,0
2022-06-17,11425.703125,11460.2890625,11345.3701171875,11417.6767578125,0
2022-06-20,11388.3818359375,11424.9443359375,11374.5,11389.5634765625,0
2022-06-21,11423.1357421875,11488.4521484375,11410.1796875,11429.099609375,0
2022-06-22,11472.830078125,11484.779296875,11382.568359375,11470.833984375,0
2022-06-23,11450.060546875,11473.3388671875,11407.736328125,11448.8154296875,0
2022-06-24,11442.2763671875,11492.7060546875,11411.3291015625,11440.0302734375,0
2022-06-27,11516.3017578125,11509.87109375,11452.3154296875,11509.87109375,0
2022-06-28,11492.126953125,11567.2314453125,11492.0361328125,11498.0478515625,0
2022-06-29,11540.6279296875,11560.5166015625,11508.271484375,11539.58203125,0
2022-06-30,11546.9248046875,11609.78515625,11507.09375,11545.4912109375,0
2022-07-01,11609.896484375,11623.5703125,11551.0859375,11568.8798828125,0
2022-07-04,11591.6259765625,11683.841796875,11580.0166015625,11585.509765625,0
2022-07-05,11677.10546875,11674.115234375,11460.4521484375,11634.2001953125,0
2022-07-06,11534.6259765625,11544.765625,11472.43359375,11536.3076171875,0
2022-07-07,11514.7099609375,11557.7109375,11466.2900390625,11512.28125,0
2022-07-08,11551.21484375,11569.6083984375,11474.8154296875,11559.6103515625,0
2022-07-11,11560.068359375,11569.130859375,11503.9619140625,11554.26953125,0
2022-07-12,11546.59765625,11558.767578125,11470.720703125,11555.0771484375,0
2022-07-13,11518.111328125,11605.5654296875,11487.0654296875,11516.2255859375,0
2022-07-14,11583.5673828125,11599.3837890625,11413.705078125,11581.9677734375,0
2022-07-15,11522.2451171875,11535.5712890625,11408.306640625,11535.5712890625,0
2022-07-18,11516.3974609375,11583.2783203125,11373.26953125,11511.4873046875,0
2022-07-19,11572.04296875,11608.9248046875,11485.9599609375,11573.513671875,0
2022-07-20,11660.78125,11669.8369140625,11601.451171875,11656.7822265625,0
2022-07-21,11659.287109375,11678.3662109375,11614.3232421875,11656.572265625,0
2022-07-22,11699.703125,11697.0234375,11632.2861328125,11696.9326171875,0
2022-07-25,11616.7578125,11644.828125,11556.19140625,11614.9599609375,0
2022-07-26,11654.6708984375,11699.3818359375,11617.8564453125,11654.4443359375,0
2022-07-27,11657.9287109375,11684.5849609375,11602.6474609375,11656.525390625,0
2022-07-28,11647.37890625,11676.4091796875,11565.4443359375,11650.9931640625,0
2022-07-29,11596.4892578125,11617.2158203125,11552.2880859375,11595.0400390625,0
2022-08-01,11572.0087890625,11643.029296875,11551.927734375,11572.55078125,0
2022-08-02,11552.701171875,11585.681640625,11533.759765625,11559.8291015625,0
2022-08-03,11573.1396484375,11603.4111328125,11542.5244140625,11573.2744140625,0
2022-08-04,11590.3701171875,11643.0263671875,11567.00390625,11590.4150390625,0
2022-08-05,11578.73046875,11602.0859375,11510.7353515625,11578.8203125,0
2022-08-08,11503.197265625,11562.583984375,11497.421875,11497.5556640625,0
2022-08-09,11532.837890625,11566.95703125,11527.0556640625,11533.48046875,0
2022-08-10,11531.1875,11589.2109375,11505.904296875,11531.27734375,0
2022-08-11,11549.748046875,11586.328125,11484.5634765625,11553.81640625,0
2022-08-12,11533.5654296875,11563.876953125,11447.44921875,11535.01171875,0
2022-08-15,11476.3662109375,11517.7587890625,11399.1064453125,11471.5166015625,0
2022-08-16,11461.2314453125,11475.9443359375,11417.4326171875,11458.2158203125,0
2022-08-17,11492.1943359375,11497.068359375,11417.8779296875,11489.8681640625,0
2022-08-18,11443.126953125,11507.607421875,11417.9384765625,11440.912109375,0
2022-08-19,11473.1875,11479.0517578125,11421.701171875,11474.029296875,0
2022-08-22,11407.978515625,11504.3701171875,11405.302734375,11407.189453125,0
2022-08-23,11444.56640625,11481.6171875,11381.1279296875,11442.2451171875,0
2022-08-24,11457.8916015625,11460.9306640625,11381.3603515625,11458.7314453125,0
2022-08-25,11445.2021484375,11486.359375,11415.953125,11444.541015625,0
2022-08-26,11417.994140625,11449.33203125,11379.0107421875,11415.99609375,0
2022-08-29,11339.345703125,11453.3876953125,11342.2978515625,11343.5576171875,0
2022-08-30,11454.564453125,11456.326171875,11336.73046875,11456.0625,0
2022-08-31,11344.3212890625,11392.1103515625,11304.533203125,11343.28125,0
2022-09-01,11303.1533203125,11322.0263671875,11239.146484375,11301.9990234375,0
2022-09-02,11339.810546875,11374.4140625,11308.0380859375,11340.0341796875,0
2022-09-05,11329.87109375,11352.3408203125,11263.5439453125,11334.140625,0
2022-09-06,11337.4541015625,11368.3017578125,11322.93359375,11335.994140625,0
2022-09-07,11330.2646484375,11368.521484375,11288.548828125,11328.6279296875,0
2022-09-08,11331.576171875,11365.03125,11313.34375,11326.2294921875,0
2022-09-09,11390.087890625,11433.4345703125,11361.1181640625,11389.7392578125,0
2022-09-12,11381.12109375,11461.1982421875,11369.287109375,11378.45703125,0
2022-09-13,11452.013671875,11456.0498046875,11347.513671875,11450.6025390625,0
2022-09-14,11371.833984375,11376.7587890625,11294.32421875,11372.654296875,0
2022-09-15,11332.7685546875,11347.111328125,11289.5048828125,11333.45703125,0
2022-09-16,11282.98046875,11303.1220703125,11235.4599609375,11280.5537109375,0
2022-09-19,11271.025390625,11299.7548828125,11234.6962890625,11276.7236328125,0
2022-09-20,11327.4482421875,11337.26171875,11193.3798828125,11330.841796875,0
2022-09-21,11251.9775390625,11257.2421875,11137.96484375,11252.693359375,0
2022-09-22,11143.0966796875,11186.5029296875,11075.55078125,11137.9423828125,0
2022-09-23,11170.57421875,11168.34375,11088.91015625,11168.34375,0
2022-09-26,11067.7900390625,11143.330078125,11004.9296875,11067.66796875,0
2022-09-27,11086.0771484375,11095.3896484375,11024.3779296875,11094.095703125,0
2022-09-28,11074.4013671875,11166.478515625,11020.1005859375,11074.6435546875,0
2022-09-29,11153.0986328125,11162.0,11036.373046875,11152.73046875,0
2022-09-30,11117.1650390625,11157.6015625,11072.505859375,11115.41796875,0
2022-10-03,11042.15234375,11208.7275390625,11027.47265625,11027.47265625,0
2022-10-04,11218.2724609375,11231.337890625,11141.751953125,11220.947265625,0
2022-10-05,11239.44921875,11275.970703125,11109.341796875,11237.951171875,0
2022-10-06,11188.0087890625,11206.4208984375,11013.5517578125,11193.8515625,0
2022-10-07,11089.9677734375,11168.8076171875,11045.466796875,11090.169921875,0
2022-10-10,11096.7568359375,11178.744140625,11046.4853515625,11099.7451171875,0
2022-10-11,11136.5556640625,11168.9111328125,11081.35546875,11139.7900390625,0
2022-10-12,11139.580078125,11157.1357421875,11103.0712890625,11142.7294921875,0
2022-10-13,11104.7978515625,11176.3447265625,10944.677734375,11107.8544921875,0
2022-10-14,11187.1494140625,11239.5048828125,11119.24609375,11180.16015625,0
2022-10-17,11125.4208984375,11262.8408203125,11130.921875,11138.8017578125,0
2022-10-18,11285.875,11298.853515625,11205.634765625,11279.662109375,0
2022-10-19,11289.330078125,11296.2568359375,11230.7529296875,11286.7802734375,0
2022-10-20,11341.8115234375,11366.8046875,11263.0712890625,11340.0419921875,0
2022-10-21,11313.6767578125,11374.033203125,11267.7900390625,11317.6796875,0
2022-10-24,11436.978515625,11435.13671875,11259.9296875,11435.13671875,0
2022-10-25,11402.19921875,11442.0205078125,11347.9599609375,11398.619140625,0
2022-10-26,11418.8564453125,11510.9892578125,11381.478515625,11417.095703125,0
2022-10-27,11445.9189453125,11502.333984375,11409.380859375,11448.1591796875,0
2022-10-28,11479.9658203125,11492.357421875,11409.2421875,11480.0087890625,0
2022-10-31,11392.2314453125,11471.541015625,11414.513671875,11420.6162109375,0
2022-11-01,11496.431640625,11543.966796875,11450.919921875,11493.9912109375,0
2022-11-02,11520.0771484375,11520.2041015625,11455.8056640625,11520.2041015625,0
2022-11-03,11443.611328125,11492.73046875,11392.4697265625,11443.3193359375,0
2022-11-04,11482.1259765625,11612.5439453125,11421.5830078125,11486.3466796875,0
2022-11-07,11667.7177734375,11631.509765625,11552.7373046875,11627.3994140625,0
2022-11-08,11614.767578125,11649.38671875,11574.1103515625,11617.177734375,0
2022-11-09,11661.0146484375,11675.025390625,11601.6025390625,11656.49609375,0
2022-11-10,11597.91015625,11667.56640625,11562.931640625,11595.509765625,0
2022-11-11,11625.7705078125,11674.41015625,11488.8720703125,11625.6826171875,0
2022-11-14,11802.8642578125,11740.7158203125,11635.0537109375,11673.5068359375,0
2022-11-15,11659.9296875,11728.845703125,11639.9140625,11664.9345703125,0
2022-11-16,11719.28515625,11789.3525390625,11692.044921875,11719.3740234375,0
2022-11-17,11738.6826171875,11806.685546875,11698.916015625,11744.23046875,0
2022-11-18,11798.037109375,11807.341796875,11678.86328125,11797.771484375,0
2022-11-21,11688.71875,11722.39453125,11656.798828125,11713.12109375,0
2022-11-22,11716.4990234375,11726.1962890625,11671.6865234375,11715.1220703125,0
2022-11-23,11726.9375,11741.7705078125,11645.57421875,11726.849609375,0
2022-11-24,11704.4072265625,11748.8388671875,11697.1767578125,11709.365234375,0
2022-11-25,11699.611328125,11779.9306640625,11691.328125,11699.34765625,0
2022-11-28,11689.736328125,11719.83984375,11648.265625,11687.599609375,0
2022-11-29,11671.744140625,11729.9765625,11530.26953125,11671.6142578125,0
2022-11-30,11576.0732421875,11646.779296875,11567.462890625,11577.1806640625,0
2022-12-01,11654.53515625,11656.8818359375,11449.8642578125,11653.9990234375,0
2022-12-02,11428.58203125,11492.248046875,11349.318359375,11427.2216796875,0
2022-12-05,11453.9306640625,11514.9638671875,11393.666015625,11470.501953125,0
2022-12-06,11413.517578125,11514.630859375,11382.3173828125,11414.021484375,0
2022-12-07,11445.2958984375,11482.373046875,11344.3212890625,11444.373046875,0
2022-12-08,11424.0927734375,11499.7626953125,11381.025390625,11422.837890625,0
2022-12-09,11466.2705078125,11484.53125,11355.0810546875,11464.4580078125,0
2022-12-12,11346.5673828125,11482.0712890625,11403.595703125,11403.595703125,0
2022-12-13,11499.9453125,11524.697265625,11449.0908203125,11497.591796875,0
2022-12-14,11468.939453125,11533.0107421875,11459.12109375,11467.205078125,0
2022-12-15,11424.291015625,11530.7216796875,11421.00390625,11422.7744140625,0
2022-12-16,11440.6201171875,11474.759765625,11399.6083984375,11441.79296875,0
2022-12-19,11343.4462890625,11435.494140625,11372.720703125,11399.6376953125,0
2022-12-20,11405.0322265625,11471.7314453125,11388.5595703125,11404.6982421875,0
2022-12-21,11437.5205078125,11488.1796875,11404.9189453125,11437.814453125,0
2022-12-22,11396.3525390625,11479.8662109375,11376.1806640625,11392.87890625,0
2022-12-23,11407.7333984375,11486.462890625,11397.2490234375,11412.7529296875,0
2022-12-26,11422.91796875,11505.001953125,11433.4033203125,11450.73828125,0
2022-12-27,11509.798828125,11588.548828125,11505.240234375,11511.6669921875,0
2022-12-28,11547.7197265625,11680.0537109375,11532.96484375,11545.3291015625,0
2022-12-29,11608.8330078125,11619.4267578125,11467.017578125,11613.1875,0
2022-12-30,11523.5927734375,11545.611328125,11358.1630859375,11523.8486328125,0
2023-01-02,11467.6298828125,11522.34765625,11419.13671875,11501.4482421875,0
2023-01-03,11465.2265625,11539.5048828125,11388.0400390625,11463.728515625,0
2023-01-04,11379.5634765625,11557.9140625,11389.3916015625,11389.3916015625,0
2023-01-05,11537.7626953125,11571.7548828125,11492.9697265625,11536.9072265625,0
2023-01-06,11516.6689453125,11591.283203125,11457.0712890625,11516.4140625,0
2023-01-09,11618.275390625,11659.2451171875,11573.2734375,11625.2333984375,0
2023-01-10,11631.7265625,11654.3212890625,11563.1982421875,11631.943359375,0
2023-01-11,11553.8740234375,11595.1044921875,11485.025390625,11546.3056640625,0
2023-01-12,11476.8193359375,11528.60546875,11311.578125,11473.701171875,0
2023-01-13,11340.7529296875,11377.021484375,11260.146484375,11340.6689453125,0
2023-01-16,11438.9111328125,11304.607421875,11212.6396484375,11304.607421875,0
2023-01-17,11255.7275390625,11346.6669921875,11241.1171875,11244.4072265625,0
2023-01-18,11322.234375,11346.919921875,11215.41015625,11322.0224609375,0
2023-01-19,11184.998046875,11265.0869140625,11165.7353515625,11194.0546875,0
2023-01-20,11245.16796875,11270.4287109375,11181.2236328125,11242.62109375,0
2023-01-23,11250.2333984375,11276.2060546875,11188.7451171875,11265.205078125,0
2023-01-24,11223.333984375,11274.3505859375,11129.4306640625,11224.1728515625,0
2023-01-25,11179.55078125,11228.0302734375,11123.5693359375,11183.8984375,0
2023-01-26,11152.8271484375,11243.1748046875,11145.7548828125,11155.078125,0
2023-01-27,11220.1142578125,11267.478515625,11211.3603515625,11216.9560546875,0
2023-01-30,11228.306640625,11261.357421875,11211.5908203125,11261.357421875,0
2023-01-31,11203.2158203125,11286.1259765625,11156.3046875,11202.4619140625,0
2023-02-01,11264.00390625,11282.4287109375,11228.224609375,11264.00390625,0
2023-02-02,11189.5751953125,11230.8564453125,11160.224609375,11198.8251953125,0
2023-02-03,11174.3125,11237.859375,11071.5419921875,11173.8095703125,0
2023-02-06,11250.046875,11318.5703125,11107.255859375,11107.255859375,0
2023-02-07,11306.8740234375,11316.9619140625,11235.462890625,11308.4873046875,0
2023-02-08,11308.2041015625,11310.2861328125,11258.6552734375,11310.2861328125,0
2023-02-09,11242.9580078125,11299.7197265625,11222.0693359375,11247.3779296875,0
2023-02-10,11255.9619140625,11391.052734375,11232.9990234375,11257.1328125,0
2023-02-13,11337.98828125,11438.048828125,11354.3623046875,11364.767578125,0
2023-02-14,11406.6103515625,11414.0009765625,11336.9755859375,11413.359375,0
2023-02-15,11377.6650390625,11391.3427734375,11328.1865234375,11379.1708984375,0
2023-02-16,11357.484375,11356.669921875,11245.029296875,11356.669921875,0
2023-02-17,11238.0234375,11284.052734375,11220.5107421875,11238.2314453125,0
2023-02-20,11250.138671875,11272.6513671875,11236.837890625,11239.9208984375,0
2023-02-21,11270.091796875,11295.0146484375,11227.8623046875,11262.1533203125,0
2023-02-22,11253.77734375,11259.6220703125,11201.3251953125,11257.2919921875,0
2023-02-23,11214.9951171875,11248.0869140625,11205.5478515625,11217.8642578125,0
2023-02-24,11230.35546875,11246.1708984375,11169.359375,11226.912109375,0
2023-02-27,11188.267578125,11259.3349609375,11193.080078125,11193.080078125,0
2023-02-28,11203.4765625,11262.556640625,11182.69921875,11203.2705078125,0
2023-03-01,11167.9853515625,11229.94140625,11149.298828125,11168.1484375,0
2023-03-02,11216.12890625,11269.3701171875,11203.9580078125,11216.748046875,0
2023-03-03,11268.828125,11303.267578125,11214.513671875,11274.9853515625,0
2023-03-06,11213.4228515625,11280.5166015625,11231.431640625,11242.5380859375,0
2023-03-07,11274.2666015625,11308.0703125,11207.091796875,11272.7978515625,0
2023-03-08,11226.5009765625,11244.66796875,11176.65625,11226.5009765625,0
2023-03-09,11195.85546875,11237.3994140625,11167.7587890625,11199.6806640625,0
2023-03-10,11197.90625,11244.0087890625,11150.203125,11205.494140625,0
2023-03-13,11180.7783203125,11231.4013671875,11157.3671875,11223.4365234375,0
2023-03-14,11215.884765625,11261.8896484375,11184.4912109375,11206.96875,0
2023-03-15,11229.1669921875,11268.76171875,11194.7275390625,11236.2666015625,0
2023-03-16,11244.4931640625,11251.6884765625,11174.865234375,11243.185546875,0
2023-03-17,11242.041015625,11238.4697265625,11158.365234375,11221.125,0
2023-03-20,11159.2783203125,11245.408203125,11175.5185546875,11200.771484375,0
2023-03-21,11218.78125,11229.9599609375,11137.0341796875,11229.9599609375,0
2023-03-22,11155.880859375,11168.5107421875,11107.3857421875,11157.5087890625,0
2023-03-23,11118.84765625,11131.419921875,10999.54296875,11067.908203125,0
2023-03-24,10968.4404296875,11071.86328125,10974.748046875,10977.1875,0
2023-03-27,11034.7041015625,11057.09765625,11021.49609375,11032.6142578125,0
2023-03-28,11063.833984375,11076.498046875,11006.845703125,11061.765625,0
2023-03-29,11078.8671875,11102.9423828125,11048.2099609375,11077.884765625,0
2023-03-30,11083.1337890625,11129.751953125,11071.896484375,11078.59765625,0
2023-03-31,11107.49609375,11113.05859375,10946.91796875,11106.71484375,0
2023-04-03,11105.923828125,11144.8896484375,11051.9306640625,11089.326171875,0
2023-04-04,11104.82421875,11124.6513671875,11067.4404296875,11100.7333984375,0
2023-04-05,11128.677734375,11136.6279296875,11067.8857421875,11131.4912109375,0
2023-04-06,11117.5947265625,11117.923828125,11057.505859375,11115.9833984375,0
2023-04-07,11064.2646484375,11073.3583984375,11034.6259765625,11063.609375,0
2023-04-10,11035.7587890625,11065.0537109375,11019.7890625,11038.0478515625,0
2023-04-11,11074.619140625,11077.5751953125,11018.95703125,11073.8837890625,0
2023-04-12,11074.9697265625,11085.2392578125,11000.337890625,11084.91015625,0
2023-04-13,11027.3388671875,11042.6142578125,10924.693359375,11027.7490234375,0
2023-04-14,11033.9453125,11074.5087890625,10989.6953125,11033.8623046875,0
2023-04-17,10992.40625,11130.1787109375,10993.064453125,10993.064453125,0
2023-04-18,11094.10546875,11129.93359375,11056.77734375,11094.10546875,0
2023-04-19,11118.869140625,11193.166015625,11077.755859375,11119.533203125,0
2023-04-20,11140.890625,11148.380859375,11077.03515625,11136.84765625,0
2023-04-21,11086.3037109375,11094.9912109375,11012.0224609375,11086.7158203125,0
2023-04-24,10960.421875,11054.6650390625,10954.5556640625,10954.5556640625,0
2023-04-25,11042.1513671875,11047.3427734375,10961.7900390625,11041.3359375,0
2023-04-26,10966.1767578125,10973.474609375,10868.8310546875,10967.6259765625,0
2023-04-27,10887.650390625,10888.056640625,10776.1669921875,10887.689453125,0
2023-04-28,10796.78125,10819.7001953125,10728.255859375,10798.41015625,0
2023-05-01,10817.849609375,10840.2529296875,10776.6923828125,10817.01171875,0
2023-05-02,10824.080078125,10871.0751953125,10803.8125,10826.1669921875,0
2023-05-03,10830.98046875,10829.958984375,10758.1708984375,10829.958984375,0
2023-05-04,10768.98828125,10848.30078125,10710.125,10769.4228515625,0
2023-05-05,10869.203125,10932.794921875,10828.3720703125,10869.5732421875,0
2023-05-08,10968.90234375,11057.0634765625,10961.8525390625,10962.58984375,0
2023-05-09,11028.44921875,11051.240234375,10992.1279296875,11032.837890625,0
2023-05-10,11040.0458984375,11041.6240234375,10978.6328125,11041.6240234375,0
2023-05-11,10985.85546875,11013.521484375,10920.4228515625,10986.5126953125,0
2023-05-12,10944.556640625,10993.1884765625,10921.3955078125,10944.9267578125,0
2023-05-15,10874.2236328125,10977.58984375,10867.650390625,10868.611328125,0
2023-05-16,10986.5224609375,11059.0947265625,10966.623046875,10984.9638671875,0
2023-05-17,11044.3740234375,11063.1796875,10989.9697265625,11044.9482421875,0
2023-05-18,11033.9296875,11057.5283203125,11016.1025390625,11041.0224609375,0
2023-05-19,11050.1162109375,11097.525390625,11018.9130859375,11051.4736328125,0
2023-05-22,11052.7041015625,11056.2265625,11001.7177734375,11055.40625,0
2023-05-23,11024.4619140625,11042.203125,10987.1435546875,11024.919921875,0
2023-05-24,11032.720703125,11043.619140625,10966.6884765625,11035.51953125,0
2023-05-25,10997.90625,11000.716796875,10965.2099609375,10995.802734375,0
2023-05-26,10971.9765625,11006.177734375,10934.0048828125,10974.3271484375,0
2023-05-29,10985.3203125,11019.0166015625,10983.666015625,10984.9970703125,0
2023-05-30,10996.6845703125,11052.3935546875,10993.0654296875,10998.666015625,0
2023-05-31,11013.80859375,11052.0263671875,10974.1015625,11015.0771484375,0
2023-06-01,11043.998046875,11086.759765625,10991.5703125,11045.630859375,0
2023-06-02,11086.6923828125,11089.998046875,10999.2021484375,11087.310546875,0
2023-06-05,11157.7373046875,11158.900390625,10152.208984375,11156.283203125,0
2023-06-06,11042.5322265625,11098.7314453125,11030.693359375,11041.8359375,0
2023-06-07,11098.8798828125,11133.9931640625,11054.646484375,11099.2939453125,0
2023-06-08,11134.79296875,11164.4384765625,11079.095703125,11137.080078125,0
2023-06-09,11102.6298828125,11161.1591796875,11084.0576171875,11102.9619140625,0
2023-06-12,11121.2744140625,11164.962890625,11112.232421875,11114.6083984375,0
2023-06-13,11127.40625,11175.98828125,11105.87890625,11127.7802734375,0
2023-06-14,11166.7275390625,11221.607421875,11157.642578125,11166.982421875,0
2023-06-15,11185.8466796875,11286.3720703125,11165.9462890625,11184.6474609375,0
2023-06-16,11265.677734375,11345.09765625,11265.326171875,11274.7529296875,0
2023-06-19,11312.8623046875,11381.3955078125,11299.9736328125,11306.94921875,0
2023-06-20,11360.66015625,11393.0078125,11311.8369140625,11361.2880859375,0
2023-06-21,11353.1806640625,11370.7265625,11285.1328125,11355.3359375,0
2023-06-22,11347.2861328125,11383.8330078125,11314.5302734375,11349.5712890625,0
2023-06-23,11360.265625,11408.091796875,11334.3876953125,11334.3876953125,0
2023-06-26,11384.966796875,11456.326171875,11380.384765625,11380.384765625,0
2023-06-27,11436.67578125,11445.833984375,11336.701171875,11442.7138671875,0
2023-06-28,11351.7548828125,11369.0048828125,11294.521484375,11353.123046875,0
2023-06-29,11304.8369140625,11372.775390625,11290.26171875,11307.1591796875,0
2023-06-30,11368.6279296875,11383.115234375,11329.28125,11360.5830078125,0
2023-07-03,11309.5908203125,11370.060546875,11307.244140625,11309.3779296875,0
2023-07-04,11362.58984375,11370.6943359375,11316.251953125,11355.8740234375,0
2023-07-05,11349.9306640625,11366.8076171875,11300.697265625,11350.9609375,0
2023-07-06,11347.822265625,11384.287109375,11307.9013671875,11350.0107421875,0
2023-07-07,11363.8486328125,11409.861328125,11308.0625,11361.5537109375,0
2023-07-10,11391.7802734375,11470.6015625,11390.8798828125,11392.466796875,0
2023-07-11,11462.2333984375,11463.0,11405.4443359375,11462.923828125,0
2023-07-12,11455.087890625,11457.87109375,10980.6640625,11455.9228515625,0
2023-07-13,11325.3994140625,11413.4990234375,11316.142578125,11324.546875,0
2023-07-14,11404.341796875,11422.986328125,11339.9580078125,11408.1015625,0
2023-07-17,11302.66796875,11385.8173828125,11264.3251953125,11305.0615234375,0
2023-07-18,11349.2177734375,11376.5986328125,11317.92578125,11347.3779296875,0
2023-07-19,11381.7001953125,11411.1572265625,11347.337890625,11381.234375,0
2023-07-20,11388.9384765625,11421.625,11379.9912109375,11396.53515625,0
2023-07-21,11424.33203125,11425.2529296875,11359.6044921875,11424.47265625,0
2023-07-24,11358.041015625,11419.671875,11344.2958984375,11356.4951171875,0
2023-07-25,11401.2587890625,11424.619140625,11370.3056640625,11403.15625,0
2023-07-26,11398.5,11406.4853515625,11339.78125,11397.3720703125,0
2023-07-27,11363.34375,11417.2294921875,11364.1875,11371.9580078125,0
2023-07-28,11411.2275390625,11437.5634765625,11365.5888671875,11412.2333984375,0
2023-07-31,11389.7060546875,11477.7705078125,11363.1162109375,11389.017578125,0
2023-08-01,11447.1943359375,11453.875,11370.6533203125,11448.36328125,0
2023-08-02,11403.3134765625,11434.2861328125,11373.0693359375,11404.1337890625,0
2023-08-03,11406.0888671875,11406.412109375,11312.92578125,11405.7470703125,0
2023-08-04,11355.6181640625,11367.60546875,11303.0556640625,11356.4873046875,0
2023-08-07,11332.712890625,11379.98046875,11307.083984375,11336.4833984375,0
2023-08-08,11391.392578125,11394.7744140625,11282.1728515625,11392.814453125,0
2023-08-09,11325.625,11340.009765625,11290.748046875,11326.0966796875,0
2023-08-10,11332.1435546875,11348.00390625,11297.1572265625,11333.59375,0
2023-08-11,11347.9345703125,11400.6416015625,11310.75,11349.1240234375,0
2023-08-14,11397.6796875,11398.3701171875,11358.4208984375,11393.14453125,0
2023-08-15,11402.5673828125,11412.484375,11234.865234375,11402.736328125,0
2023-08-16,11348.703125,11356.2822265625,11314.8447265625,11349.5439453125,0
2023-08-17,11342.0341796875,11373.01171875,11325.3232421875,11339.6044921875,0
2023-08-18,11342.1357421875,11348.2509765625,11279.6123046875,11312.84375,0
2023-08-21,11277.482421875,11348.66796875,11280.146484375,11283.1875,0
2023-08-22,11302.919921875,11333.6416015625,11301.5458984375,11304.3798828125,0
2023-08-23,11296.34765625,11317.771484375,11264.3173828125,11305.51953125,0
2023-08-24,11310.1640625,11314.6826171875,11240.154296875,11314.6826171875,0
2023-08-25,11231.615234375,11261.3095703125,11215.455078125,11215.455078125,0
2023-08-28,11243.65625,11253.3515625,11205.140625,11245.021484375,0
2023-08-29,11216.578125,11232.5478515625,11179.677734375,11215.392578125,0
2023-08-30,11207.6435546875,11252.4140625,11154.478515625,11207.6435546875,0
2023-08-31,11241.259765625,11267.9921875,11220.9375,11243.9189453125,0
2023-09-01,11273.49609375,11296.94140625,10932.9228515625,11275.7998046875,0
2023-09-04,11202.423828125,11225.50390625,11167.9912109375,11203.9892578125,0
2023-09-05,11197.599609375,11235.94140625,11167.6982421875,11195.470703125,0
2023-09-06,11215.748046875,11239.4365234375,11192.0966796875,11217.21484375,0
2023-09-07,11243.6904296875,11251.0126953125,11201.65234375,11249.390625,0
2023-09-08,11211.4287109375,11283.93359375,11198.24609375,11218.3408203125,0
2023-09-11,11237.9912109375,11315.9228515625,11235.0234375,11238.23828125,0
2023-09-12,11295.9013671875,11342.10546875,11277.27734375,11295.1533203125,0
2023-09-13,11325.8447265625,11351.005859375,11301.6962890625,11325.6767578125,0
2023-09-14,11328.1611328125,11384.3876953125,11327.8408203125,11327.8408203125,0
2023-09-15,11390.4990234375,11399.8232421875,11344.0087890625,11391.89453125,0
2023-09-18,11346.1015625,11410.8046875,11344.6171875,11351.8515625,0
2023-09-19,11400.884765625,11485.099609375,11390.4267578125,11401.697265625,0
2023-09-20,11444.2890625,11475.2080078125,11410.2841796875,11442.3310546875,0
